url,rank2017,startedDateTime,cdn,reqTotal,reqHtml,reqJS,reqCSS,reqImg,bytesTotal,bytesHtml,bytesJS,bytesCSS,bytesImg,TTFB,performanceScore,firstContentfulPaint,maxPotentialFirstInputDelay,speedIndex,firstMeaningfulPaint,firstCPUIdle,timeToInteractive
www.librus.pl,3833,1584229874,"",106,4,11,6,84,3109579,93785,466752,262465,2268549,3002,0.06,8447,130,10073,8616,12230,16982
www.compucalitv.com,3834,1583518001,"",75,2,8,3,59,2086492,234551,104204,18196,1712924,2331,0.47,2237,129,5399,2237,11784,11784
compucalitv.com,3834,1583902310,"",88,2,8,3,71,2253214,234648,104214,18196,1863578,1943,0.41,3039,165,6343,3039,10308,10308
tinypic.com,3835,1583888386,Amazon CloudFront,10,1,1,1,4,194800,1650,0,134479,54327,1733,0.86,3014,16,3134,4054,4054,3014
www.carview.co.jp,3838,1584068019,"",100,3,30,18,43,7597440,51516,610482,42941,1906005,2310,0.29,3247,313,18515,3247,4372,33980
shorte.st,3841,1584286867,"",39,4,14,2,12,1135454,37601,633555,75681,273993,2437,0.49,5707,198,5759,5707,5872,5872
www.agenziaentrate.gov.it,3842,1583257365,"",76,7,20,11,29,5462407,31655,395264,165627,4598241,3884,0.03,8052,245,20049,8052,18157,18157
masutabe.info,3846,1583438911,Cloudflare,148,16,32,4,89,5826198,30839,162659,18962,5483663,1950,0.12,4900,94,9579,5134,12030,34299
www.16personalities.com,3847,1584306375,Google,61,2,20,4,27,395114,18582,234582,32762,58720,1534,0.88,2643,403,2797,2643,4208,4208
larepublica.pe,3848,1583616623,Akamai,625,107,108,6,213,4774432,456584,1673285,34017,983373,1419,0.16,4672,364,14320,4885,6566,55692
www.delish.com,3849,1583458406,Fastly,130,9,65,2,31,2144872,47511,1502651,8627,254307,1410,0.4,1628,220,5230,4190,17771,17771
shop.delish.com,3849,1584783861,Cloudflare,34,1,13,2,12,927761,20900,169876,24876,625073,1533,0.64,2242,206,5331,5229,6076,6076
panzoid.com,3850,1583924461,Cloudflare,535,110,68,4,167,1238763,66497,877965,7176,232380,1445,0.42,3161,219,3806,4078,12601,20548
www.digitalspy.com,3853,1583065390,Fastly,61,1,32,2,19,678098,47323,339440,8080,212721,1420,0.78,2255,261,4465,3686,4760,4760
www.secureauth.ford.com,3854,1583373376,"",5,2,1,1,1,12803,9511,1009,2170,113,3086,1,648,16,673,648,648,648
www.sim.ford.com,3854,1583496963,"",8,3,0,1,4,50951,24868,0,8030,18053,2545,0.99,1699,49,1744,1699,1725,1725
www.warriorsinpink.ford.com,3854,1583247405,Akamai,69,6,32,3,21,2293278,37654,792136,64788,1343842,1981,0.08,6977,159,9068,6977,12361,18649
www.myplan.ford.com,3854,1583344985,"",22,4,6,4,7,526019,20604,129109,29631,346127,2062,0.98,1968,57,2353,1968,1979,1979
www.agenda.ford.com,3854,1583660628,"",43,2,21,9,7,6629659,38372,900272,3782245,1417879,2731,,,,,,,
www.centraldevendas.ford.com,3854,1583293457,"",8,2,0,1,5,463514,2274,0,21134,440106,1947,1,658,23,953,658,658,658
www.gvpayroll.ford.com,3854,1583657102,"",8,2,2,2,2,37378,8425,5599,8732,14622,6359,0.7,4372,16,4370,4372,4372,4372
www.etis.ford.com,3854,1584776662,"",31,1,12,6,9,564544,8470,123779,31905,337645,1813,0.56,3997,54,4464,4052,7135,7135
www.shareholder.ford.com,3854,1584809670,CDN,55,3,29,4,11,9802931,19734,406347,45824,8672075,2805,0.17,4234,452,26292,10074,11232,11232
www.india.ford.com,3854,1583440081,Akamai,175,26,57,2,58,2285919,55692,964070,73783,844900,1673,0.15,3427,828,13382,7791,21555,21555
www.axz.ford.com,3854,1584359058,"",3,2,1,0,0,10124,10008,116,0,0,1985,0.99,1899,44,1961,1899,1911,1911
www.etisorigin.ford.com,3854,1583114138,"",29,1,11,6,9,506333,8217,66193,31905,337808,1640,0.98,2020,38,2505,2079,2343,2343
www.credit.ford.com,3854,1583344666,Akamai,160,10,74,11,27,3423436,65032,2062034,175561,373216,4005,0.13,4956,1139,9313,4956,11263,24347
www.fleet.ford.com,3854,1584743431,Akamai,117,9,59,9,22,2082409,85479,1030965,454031,418055,2062,0.05,6704,2178,10398,9067,21996,25137
www.ford.com,3854,1583776897,Akamai,81,5,58,8,6,1151653,70927,654539,203969,87336,2606,0.19,5216,1487,6812,5216,15934,15934
www.wslb2b.ford.com,3854,1584756515,"",8,2,2,2,2,37647,8694,5599,8732,14622,2079,1,953,34,982,953,953,953
www.me.ford.com,3854,1584245607,Akamai,101,14,47,8,14,1652122,22177,1098500,261760,26094,1474,0.11,4907,1223,9945,7969,17554,17554
www.dsps.ford.com,3854,1583915509,"",14,4,3,2,3,107176,15198,67928,8732,14736,2088,,2102,16,2112,2102,,
www.commercialsolutions.ford.com,3854,1583373892,Akamai,76,6,25,4,23,1425841,12927,504430,35100,326728,1971,0.23,2577,623,10493,5470,14671,18187
www.servis2.ford.com,3854,1584596093,"",9,3,0,1,5,51338,25173,0,8030,18135,2048,1,1583,16,1615,1583,1583,1583
www.collision.ford.com,3854,1584711257,"",136,16,37,4,46,10418184,109040,2079177,203904,6959611,2340,0.15,5333,733,19559,5333,5333,66853
www.hronline.ford.com,3854,1584031451,"",9,3,0,1,5,50982,24899,0,8030,18053,2082,1,1578,16,1608,1578,1578,1578
www.at.ford.com,3854,1583261259,Akamai,168,13,24,4,114,2652490,36022,415795,72858,2109134,2759,0.31,3305,736,8368,4196,10706,10706
lacuerda.net,3857,1584841353,"",518,103,126,4,188,2278395,95707,1818496,1763,278121,1881,0.27,2088,585,8892,3320,28647,49185
m.lacuerda.net,3857,1583272594,"",243,35,55,3,118,1642420,88271,1121587,1601,358744,4595,0.2,3784,263,8144,4830,17342,19723
www.lacuerda.net,3857,1583888295,"",27,2,7,2,14,422425,29650,223608,945,143874,1966,0.41,2214,460,4981,3190,17075,23472
www.cas.sk,3858,1584341027,"",202,30,68,6,81,5720611,93638,1906373,114054,3479316,3185,0.05,6147,433,22867,6212,14448,43646
m.gtarcade.com,3859,1583854028,Akamai,33,3,13,3,13,1461382,31212,81708,13978,1236552,1727,0.62,2785,147,8598,2785,4810,4810
www.gtarcade.com,3859,1583552609,Akamai,66,4,28,9,24,2071737,38082,175401,36790,1723532,1872,0.6,3939,154,4011,3939,6854,6854
www.hangseng.com,3861,1583342601,"",159,10,71,30,35,3136661,62484,640964,117451,1706212,4443,0.05,5720,234,15573,8368,17396,28725
hangseng.com,3861,1583138628,"",163,11,74,30,35,3137087,62481,641393,117451,1706212,5985,0.03,7035,249,14137,9679,19425,28191
ye-mek.net,3863,1583402047,"",125,16,46,4,54,1584528,146449,631794,2503,744902,2810,0.45,3245,165,4402,3245,12047,12047
m.clickjogos.com.br,3864,1584048545,Azion,139,24,55,9,35,5309547,209804,4103783,525717,392115,1728,0.16,7248,987,15187,7248,9133,9133
www.irna.ir,3866,1583649509,"",124,2,9,1,108,6798514,28851,246394,44596,6396593,3548,0.49,3481,2154,6183,6944,6944,6810
teratail.com,3869,1583768177,Google,140,18,43,2,62,546467,15679,385732,24197,76559,1986,0.65,2504,154,2517,2504,3275,14575
imgflip.com,3871,1583916103,Cloudflare,224,42,31,3,81,1463479,40833,446114,8239,336671,1449,0.68,1587,197,1874,1587,1671,17246
m.eqxiu.com,3872,1583606708,"",3,2,0,0,1,1697,1697,0,0,0,2979,0.99,1682,16,1681,1682,1682,1682
www.space.com,3874,1584514856,"",447,61,98,3,173,2651323,73857,1804275,49221,686288,2566,0.58,1909,247,2193,1909,7075,44066
m.smzdm.com,3875,1584151283,"",56,1,12,2,40,1526605,9644,267288,62016,1187655,2336,0.34,3329,254,8166,3329,10232,10232
app.smzdm.com,3875,1583714443,"",46,6,10,2,28,501164,6125,120274,3540,371225,4206,0.86,946,131,2363,4639,4639,4604
www.dubizzle.com,3877,1583281445,"",48,3,21,2,17,954989,6947,627589,4893,179644,1941,0.43,3441,292,4541,3441,11939,11939
m.magazineluiza.com.br,3878,1584232322,Azion,102,10,45,2,36,2355882,54675,992714,1227,1273900,1648,0.63,2114,154,3424,2855,3281,15231
www.magazineluiza.com.br,3878,1583960207,Azion,106,14,46,2,35,1219664,57533,956916,1227,170622,2357,0.5,2587,126,3670,3523,8517,14790
www.kafan.cn,3880,1583231662,"",14,2,2,1,9,76565,4782,46608,5135,20040,5312,0.55,5284,16,5424,5284,5284,5284
www.blick.ch,3881,1584576184,Akamai,145,10,65,2,47,5066130,377706,1657667,95303,665083,1427,0.17,3616,5812,8500,6430,36391,60400
www.ncaa.com,3882,1583920194,Akamai,540,35,190,63,214,5607245,82413,1807024,54974,3258877,1987,0.22,3652,367,9159,3652,10099,46776
www.semanticscholar.org,3883,1584015213,"",54,5,18,4,24,1952496,11100,1747256,45056,115832,1657,0.55,2260,411,2568,4282,8167,13455
www.stargames.com,3884,1583597062,"",53,5,20,4,21,2128077,20229,560025,141575,1405306,4419,0.11,6747,570,10623,6747,7904,16699
www.oanda.com,3885,1584664809,Cloudflare,95,13,30,5,36,1060946,14425,329985,35026,536994,1935,0.23,5942,197,6317,5942,9175,12686
www.shop-apotheke.com,3887,1583077858,"",81,5,22,3,45,1367706,23802,634415,91078,460609,3700,0.22,2706,236,9250,7794,15768,17661
www.git-scm.com,3888,1584836861,Cloudflare,43,1,4,1,37,527405,2846,138575,10965,375019,1400,0.99,1293,66,1908,1293,2385,2385
git-scm.com,3888,1583351383,Cloudflare,43,1,4,1,37,527233,2845,138404,10965,375019,1465,0.99,1379,91,1926,1379,2177,2177
m.huffingtonpost.it,3889,1583719974,Edgecast,77,8,40,3,11,1097457,41000,601352,50420,45919,2053,0.33,2767,290,7678,5559,11091,11091
www.huffingtonpost.it,3889,1584690778,Edgecast,79,9,42,3,11,1167979,48140,657019,50419,53661,2324,0.28,3309,325,8142,6173,11424,11424
www.timesjobs.com,3890,1583392249,"",65,5,23,4,26,738734,8417,513229,38647,122713,4704,0.16,7587,74,8175,7587,10907,10907
m.timesjobs.com,3890,1584523119,"",64,4,23,4,26,769801,8692,528968,38529,137884,2086,0.32,5701,63,6375,5701,8685,8685
tooxclusive.com,3892,1584052668,Cloudflare,141,9,38,6,85,3167667,56866,1086692,72491,1927593,1485,0.19,3391,281,13402,6439,8715,20410
m.pc6.com,3893,1583974380,"",84,4,6,1,73,4642681,8566,68259,5314,4560542,4005,0.67,2956,135,9721,2956,3241,3241
www.russianfood.com,3895,1584034074,"",94,2,22,1,68,597925,36955,327893,14307,218770,2641,0.49,3820,140,4045,4018,7924,9944
www.saisoncard.co.jp,3897,1584725206,"",364,20,99,11,189,5538689,110036,1435919,101416,3882671,5406,0.19,3390,294,19765,3390,12336,32793
www.wechat.com,3898,1584487006,"",19,2,2,1,12,355806,10007,37421,3074,305304,3790,0.67,4326,16,5137,4326,4326,4326
blog.wechat.com,3898,1584699890,"",91,1,9,5,76,7163113,107957,233970,97759,6723427,3957,0.1,6629,105,7513,6629,28930,42315
www.cineulagam.com,3899,1583050760,Amazon CloudFront,85,15,20,1,44,828048,38347,258488,490,485643,1951,0.49,3764,134,4490,3967,8953,8953
www.acer.com,3900,1583940991,Edgecast,105,12,26,5,53,5176500,23254,566253,39799,4288110,2156,0.23,3204,125,13292,6009,6009,28633
www.aktuality.sk,3901,1583514323,"",144,9,39,8,76,2795284,63864,946113,99035,1341824,2135,0.11,5214,235,11390,5361,9646,23711
www.vidtomp3.com,3902,1584762184,"",128,22,41,8,38,1230199,84525,995885,33144,83790,2411,0.37,3142,179,6227,3142,9608,14099
shop.gamestar.de,3903,1583873768,"",44,5,11,4,21,590795,6874,74392,21259,460878,3715,0.78,3820,46,4030,3820,3820,3820
www.gamestar.de,3903,1584430785,"",201,13,81,4,57,1728686,59027,908412,48441,529898,1841,0.15,4397,342,9267,4397,24260,24260
arah.com,3905,1584900158,Cloudflare,244,57,61,10,97,2581932,131328,854279,24859,1484268,2596,0.18,3583,373,9004,5849,18144,24104
www.arah.com,3905,1583190276,Cloudflare,241,54,59,11,96,2629472,130695,855554,25373,1516049,1439,0.38,1898,329,5564,4332,17022,18790
m.doc88.com,3907,1583155583,"",14,3,4,4,3,182326,4169,96045,59220,22892,3286,0.03,14837,62,15769,15738,15738,15715
www.filmandmedia.ucsb.edu,3909,1584593359,Fastly,66,2,18,18,19,5953856,69041,410497,160030,5071994,4362,0.3,2646,1468,9242,5397,8812,12323
www.math.ucsb.edu,3909,1584734078,Fastly,44,3,11,12,15,603135,11109,326377,39131,155330,1434,0.79,2736,159,3019,3933,5283,5283
ucsb.edu,3909,1583440324,Fastly,92,6,46,3,24,5472156,155265,473856,77453,4532714,1425,0.45,2236,316,4583,3459,8500,33559
www.connect.ucsb.edu,3909,1584422643,Fastly,29,1,7,4,17,443825,9773,78763,13685,341604,1502,1,1566,68,1870,1566,1579,1579
www.materials.ucsb.edu,3909,1584429703,Fastly,74,1,8,36,24,4567205,13326,97734,49353,4362732,1537,0.72,2029,191,12672,2029,2209,2209
www.ucpath.ucsb.edu,3909,1583353174,Fastly,39,4,11,7,14,1038794,11266,307647,31491,647650,1476,0.57,3606,312,4116,3606,7702,7702
www.chem.ucsb.edu,3909,1584395259,Fastly,72,3,11,12,42,3495696,1295770,327080,40321,1737073,1451,0.08,8917,165,9674,8917,8917,19247
www.learningcenter.ucsb.edu,3909,1584821366,Fastly,42,1,7,10,21,1120809,8802,93578,44001,938832,1501,0.78,2463,128,5901,3905,3905,2551
www.ece.ucsb.edu,3909,1584697973,"",43,1,3,13,26,1450364,6083,69188,10590,1364503,1729,0.95,2315,101,3150,2315,2379,2379
www.anth.ucsb.edu,3909,1584739478,Fastly,26,1,5,11,9,291022,7890,111472,34486,137174,1442,0.96,2335,35,2436,2335,2335,2335
www.ehs.ucsb.edu,3909,1584427942,"",48,1,8,9,26,435871,7651,111784,20038,246126,1597,0.89,2459,55,3725,3613,3613,2644
www.religion.ucsb.edu,3909,1583115329,Fastly,98,4,23,21,46,4447128,109714,208161,95744,3966329,2209,0.46,2634,108,5374,2634,5994,20380
www.presidency.ucsb.edu,3909,1584801452,Fastly,57,3,16,11,18,1761073,23484,658267,105766,852508,1417,0.32,4162,141,6144,6905,10489,10489
www.physics.ucsb.edu,3909,1584516058,Fastly,48,1,5,11,30,1788346,10569,111474,23990,1633181,1494,0.77,2241,116,4106,3697,5296,5296
www.es.ucsb.edu,3909,1584859372,Fastly,34,1,5,11,15,495804,8789,111474,22331,334350,1426,0.79,2567,78,4679,3951,4083,4083
www.umail.ucsb.edu,3909,1584144457,Fastly,38,1,11,8,15,267400,9582,103241,18102,92811,1430,0.87,2945,71,3028,3562,3593,3593
www.comm.ucsb.edu,3909,1583334578,Fastly,39,1,5,11,20,1033260,10494,111474,25261,868975,1446,0.84,2107,57,2564,3441,5086,5086
www.ihc.ucsb.edu,3909,1583800489,Fastly,156,1,102,23,19,2453924,21706,809248,299153,1050781,2586,0.16,4442,657,10222,4442,15500,15500
www.carseywolf.ucsb.edu,3909,1583744420,Fastly,58,2,24,18,8,1111071,13073,253582,122442,608353,1955,0.54,2589,95,7409,2589,6856,6856
www.graddiv.ucsb.edu,3909,1583071911,"",55,1,15,13,21,1506583,14050,766547,61590,625432,2284,0.19,4046,483,10733,11838,11838,11502
www.global.ucsb.edu,3909,1583633060,Fastly,33,1,5,11,16,1855566,9541,111474,33374,1701177,1445,0.9,2715,41,3772,2715,2715,2715
www.pstat.ucsb.edu,3909,1584130848,Fastly,42,1,9,12,18,632941,13159,202904,27914,371908,1421,0.83,2191,82,2750,4136,4942,4942
www.music.ucsb.edu,3909,1584345187,Fastly,39,1,5,11,20,3606820,10819,111474,25186,3440481,1371,0.83,2057,28,4962,4082,4082,2057
www.geol.ucsb.edu,3909,1584875111,Fastly,32,1,5,10,13,8628628,7841,84824,33789,8430986,1468,0.62,2622,32,15361,4879,4879,2622
www.timekeeping.ucsb.edu,3909,1584130266,Fastly,46,5,15,11,12,451014,12652,329566,49371,23829,1378,0.83,2422,150,2733,3021,5116,5116
www.summer.ucsb.edu,3909,1583438477,Fastly,67,1,8,30,21,4333290,15290,91105,43980,4115227,1485,0.9,2063,130,4653,2063,2144,2144
www.psych.ucsb.edu,3909,1583667554,Fastly,41,1,6,4,22,19658490,14205,110030,89077,19188076,1420,,2837,217,22679,5506,5506,
www.soc.ucsb.edu,3909,1584588835,Fastly,18,1,10,2,5,382472,8470,56521,10527,306954,1498,1,1539,16,1651,1539,1539,1539
www.bren.ucsb.edu,3909,1583747769,"",34,1,3,5,23,935693,10526,124274,20694,775205,1468,0.97,2021,60,2614,2021,2186,2186
www.theaterdance.ucsb.edu,3909,1584372880,Fastly,39,1,7,11,18,1896509,9299,113356,24325,1730625,1519,0.67,2618,34,8159,4972,4972,2618
www.mcdb.ucsb.edu,3909,1584336008,"",31,1,7,7,8,926958,7725,153963,61806,230287,1595,0.8,2566,114,3646,5449,5449,3961
www.duels.ucsb.edu,3909,1583454406,Fastly,64,4,11,12,32,9991351,41343,577514,70719,9301743,1462,0.52,2451,167,3385,5337,5388,29039
www.kitp.ucsb.edu,3909,1584143578,"",42,1,12,10,17,2097619,12880,136951,67422,1792610,2173,0.62,2992,119,4279,2992,7467,7467
www.ucsb.edu,3909,1583442927,Fastly,88,5,45,3,23,5095811,153300,472677,77453,4159513,1402,0.47,2195,283,5027,3985,5349,32776
www.arts.ucsb.edu,3909,1584243900,Fastly,145,1,70,30,38,17172790,14417,636092,343288,15938349,1413,,3953,212,8744,4059,9616,
www.finaid.ucsb.edu,3909,1583770985,"",21,1,6,3,8,1309099,5383,165313,24423,1031304,1869,0.82,1975,128,4787,3984,3984,3530
www.mrl.ucsb.edu,3909,1584226873,"",96,3,27,43,18,847858,56351,314667,143204,286052,2254,0.16,9279,93,9733,10040,10040,9353
www.news.ucsb.edu,3909,1584096535,Fastly,84,2,22,7,40,1533952,24927,408260,46286,846142,1376,0.52,2458,108,3777,7334,9947,9947
www.hfa.ucsb.edu,3909,1584610258,"",115,8,26,5,45,8312988,152079,1388213,126212,5565933,2054,0.06,6452,672,10818,6452,14158,24703
www.linguistics.ucsb.edu,3909,1584351018,Fastly,55,3,11,12,27,1186282,12362,324931,28444,792325,1440,0.65,2447,188,2751,4501,7891,7891
www.hr.ucsb.edu,3909,1583069289,"",64,2,9,10,39,973423,8715,105106,25818,780956,1564,0.88,2465,134,3303,4503,4503,2549
www.english.ucsb.edu,3909,1584291757,"",79,1,5,28,39,896908,10050,82763,130598,433985,1848,0.59,3658,125,4176,5464,6651,6651
www.chemengr.ucsb.edu,3909,1584421857,Fastly,99,4,26,34,29,4810080,24078,158887,47799,4535205,1475,0.3,3728,288,8521,3728,5090,27016
www.21global.ucsb.edu,3909,1583980029,Fastly,80,1,22,31,20,2619302,14083,99392,56828,2389239,2040,0.51,2966,167,5099,2966,3092,16172
www.bfs.ucsb.edu,3909,1584133185,"",54,1,5,11,33,530329,7180,94548,25195,350550,2379,0.88,2516,129,3776,3877,3877,2623
www.history.ucsb.edu,3909,1584270628,Fastly,97,1,30,28,35,4189153,20997,374432,100085,3644311,2022,0.36,3138,92,6908,3138,6162,24535
www.cits.ucsb.edu,3909,1584233787,Fastly,36,1,5,11,16,2312335,9775,111474,24872,2127258,1486,0.66,2217,36,9138,5073,5073,2217
www.philosophy.ucsb.edu,3909,1583728868,Fastly,23,1,5,10,6,892151,7614,84824,22421,765288,2132,0.99,1801,32,2378,1801,1801,1801
www.tps.ucsb.edu,3909,1583562487,"",59,2,9,9,35,539177,8247,96059,19424,365175,1473,0.84,2462,219,3967,3900,4015,4015
www.polsci.ucsb.edu,3909,1584200230,Fastly,39,1,5,11,18,1840829,9333,111474,35036,1590166,1436,0.73,2686,49,5731,5425,5425,2686
www.library.ucsb.edu,3909,1584422595,"",90,3,12,33,38,2863023,72609,462678,390126,1829586,1821,0.13,6561,284,10787,9259,10898,10898
www.cep.ucsb.edu,3909,1583494409,"",5,1,0,0,4,46723,10398,0,0,36325,1537,1,1040,16,1030,1040,1040,1040
www.alumni.ucsb.edu,3909,1584161506,Fastly,72,2,40,2,23,5106991,19374,312126,61651,4561944,1463,0.54,1609,88,4414,2787,5087,26638
www.housing.ucsb.edu,3909,1583069379,"",86,6,14,13,48,4423477,43866,670363,85373,3553027,1638,0.29,3122,164,8281,5896,6058,22075
www.nceas.ucsb.edu,3909,1584899670,Fastly,33,1,9,2,18,2697594,10507,56460,20903,2539384,1505,0.5,1250,32,4024,3067,14917,14917
www.it.ucsb.edu,3909,1583636579,Fastly,28,2,6,3,11,9904667,38781,152948,74673,9520649,1449,0.35,4136,62,6179,4136,4136,55267
www.cs.ucsb.edu,3909,1584181760,Fastly,34,1,8,6,19,1320837,11348,114180,22959,1172350,1501,0.95,2229,125,2953,2229,3046,3046
www.police.ucsb.edu,3909,1584650021,"",45,1,5,10,26,446778,5980,45491,19858,337457,1418,0.93,1999,81,2738,3846,3846,2025
www.eemb.ucsb.edu,3909,1584642763,"",22,1,7,6,4,437844,7156,145750,47012,34118,1511,0.95,2336,58,2543,2855,2855,2540
www.material.io,3912,1583274520,Google,34,2,11,2,14,1006816,2162,421766,2614,475338,1551,0.49,5477,33,5573,7104,7104,5477
material.io,3912,1584084882,"",34,2,11,2,14,1007668,2163,422617,2614,475338,1513,0.54,5108,23,5193,6634,6634,5108
www.8muses.com,3913,1584218719,Cloudflare,71,18,14,3,22,1746791,111117,172202,13282,182833,2134,0.88,2098,756,3768,3315,3727,3727
www.webs.com,3915,1583665278,Cloudflare,67,3,39,4,16,830844,5970,254225,12007,489630,1699,0.83,2182,42,3845,5123,5123,3455
lyricstranslate.com,3918,1584181119,"",33,2,2,1,28,358155,17825,195468,65667,79195,2703,0.87,2906,238,2932,2906,3968,3968
streaming-direct.co,3919,1583822680,"",44,3,9,7,20,2620544,1776,1657891,52840,766685,1726,0.16,7191,92,7597,7191,7191,17310
www.clicrbs.com.br,3920,1583318831,Azion,114,10,67,0,27,1476928,74263,1254881,0,121322,1896,0.43,2133,1653,6113,2133,7640,17111
www.tn.gov.in,3923,1583711157,"",83,1,19,18,45,2265240,40172,548446,1169014,507608,2833,0.11,10751,133,10904,10751,10926,10926
www.seriouseats.com,3925,1583083631,Cloudflare,279,48,80,11,99,3675469,358983,2099465,134318,910550,1409,0.3,2611,628,6563,5488,12632,33277
www.bostonglobe.com,3927,1583622207,Akamai,487,63,130,1,205,3234361,163912,2370630,2782,603756,1471,0.13,4673,3826,9226,4673,19107,35966
www.15min.lt,3929,1583897287,"",103,11,31,5,45,1201862,84869,579570,54423,333365,2998,0.17,4214,771,7488,7814,15383,25110
m.liontravel.com,3930,1583301889,"",119,7,58,14,33,3034681,105105,1106111,66160,1670890,5805,0.03,6323,1991,18254,12333,16295,38691
www.liontravel.com,3930,1583925369,"",121,7,56,19,32,3216319,92322,1193994,132598,1710990,3593,0.03,6664,2385,18994,10735,14461,40187
9anime.to,3931,1584864817,Cloudflare,65,11,32,3,8,1014693,64960,624695,221646,57188,1874,0.5,3668,334,4102,4261,9207,9207
www.zononi.com,3932,1583397073,"",43,4,5,3,24,4895807,83945,42442,65664,4613404,1843,0.28,3552,87,7633,5891,5891,27927
angularjs.org,3933,1583435996,Fastly,44,3,18,6,10,508741,29372,247512,20867,122662,1562,0.79,2540,447,2874,5055,5055,5029
www.centrum.cz,3935,1583387082,Amazon CloudFront,391,44,83,4,200,3801337,74655,1506092,4873,1490722,1786,0.12,4424,294,11633,5573,13079,32962
www.thestar.com,3937,1584561954,Amazon CloudFront,228,25,78,5,83,2301498,137251,1401371,125928,209968,1822,0.07,6749,1632,9570,6749,19642,19642
baomoi.com,3938,1584560711,"",295,57,46,4,120,5281447,127393,743684,30735,4170206,1825,0.26,3748,3003,9355,3748,5983,39472
app.baomoi.com,3938,1583319468,"",301,59,50,3,128,4809998,126862,762548,28751,3769184,3292,0.22,3990,5470,8304,3990,8798,30585
m.baomoi.com,3938,1584299866,"",102,5,26,2,60,1731031,38643,463188,29597,1022805,1917,0.24,3935,3208,9121,3935,6486,42116
venturebeat.com,3943,1583210352,"",647,88,174,4,161,2829966,112901,1906789,16337,643112,1422,0.36,1274,361,6834,1274,23893,42012
m.airdroid.com,3944,1583948763,Amazon CloudFront,51,1,16,2,32,1165022,13252,365071,4720,781979,1468,0.72,1152,1055,2227,1152,7980,7980
www.airdroid.com,3944,1584757455,"",58,2,18,4,34,1175479,19294,369486,4720,781979,1555,0.73,1995,864,3175,1995,3587,9214
www.sofascore.com,3947,1583812263,Cloudflare,134,5,48,3,66,2393242,30879,1397985,51485,775909,1420,0.4,2778,556,5297,2778,13685,15272
www.comdotgame.com,3951,1583609788,Cloudflare,70,2,4,3,60,420368,8129,49912,3885,344778,2216,0.91,2561,48,3287,3236,3236,2581
nhentai.net,3952,1583847351,Cloudflare,25,5,4,3,9,1108979,30335,60982,17432,107298,1593,0.93,2068,93,4050,2068,2116,2116
blog.centurylink.com,3953,1584277399,"",117,3,46,32,25,1577524,34442,556185,88951,773911,1668,0.21,3708,112,9771,4838,12201,13851
www.centurylink.com,3953,1584658240,section.io,123,5,64,11,32,1715574,45694,749392,51365,703188,1427,0.07,8884,162,9215,8884,16205,16205
www.beritasatu.com,3954,1584237419,"",111,25,40,4,34,886663,73048,463691,27190,178742,2478,0.56,2122,222,4485,2257,9858,9858
www.espanol.skyscanner.com,3955,1584379747,Akamai,193,13,91,12,36,1772747,50853,1411119,63560,76189,1974,0.33,3647,306,4788,6647,10542,23886
www.skyscanner.com,3955,1584652514,Akamai,199,13,93,13,37,2004062,50415,1444964,66432,271230,1977,0.68,1944,193,3211,1944,8188,8188
spring.io,3957,1584494660,Cloudflare,33,2,8,4,15,289324,7159,166439,30403,26139,1631,0.87,1832,106,2315,2517,4882,4882
www.ilacrehberi.com,3959,1584391196,"",37,3,9,3,21,374670,20266,239299,12896,101785,1902,0.87,2132,137,3955,2132,3987,3987
www.redbox.com,3960,1583383668,Amazon CloudFront,173,31,51,3,56,3280897,55935,2373160,35799,471330,1533,,8052,1104,16645,12021,20383,
www.coral.co.uk,3961,1584581572,Cloudflare,237,24,70,5,85,3586141,38549,2588618,482172,414974,2502,0.12,7067,385,8178,9329,13468,13468
www.delfi.lv,3962,1584573274,"",142,14,59,4,51,9212906,135002,1912035,79651,6984118,1874,0.14,4901,386,8318,4901,15891,57979
www.diaforetiko.gr,3963,1584305125,"",376,108,44,17,161,3233670,318725,495330,99624,2047139,2403,0.29,3558,357,7871,3558,6354,30643
www.yatra.com,3964,1584184966,Akamai,64,8,24,3,23,720728,40095,469642,31000,123965,2428,0.45,2785,508,4700,5038,10169,11536
m.censor.net.ua,3966,1583604762,Cloudflare,51,12,18,1,19,518107,45526,296217,5174,171190,1698,0.72,1985,116,1981,1985,7693,7693
www.cumhuriyet.com.tr,3970,1583303325,Cloudflare,552,77,105,9,236,7095618,168615,1564846,36799,5025541,1629,0.21,2602,475,11700,10191,10438,51831
www.medicine.northwestern.edu,3971,1583209932,"",62,3,13,10,31,1055380,37630,165553,41852,720281,3446,0.27,5834,166,6547,5834,9752,9752
www.law.northwestern.edu,3971,1584773653,"",86,5,30,3,30,4551382,97164,634575,257975,3267250,2582,0.4,5137,153,8273,5137,6325,6325
www.mccormick.northwestern.edu,3971,1584545693,"",120,14,36,8,43,2225249,11272,531891,47281,1372641,1874,,2086,1426,7359,5002,43925,
www.weinberg.northwestern.edu,3971,1583345016,"",47,1,5,2,29,3169739,122164,60911,117188,2438044,2794,0.29,3536,61,7413,6463,6463,18071
www.blockmuseum.northwestern.edu,3971,1584345124,"",53,1,12,3,31,2224186,9882,289666,17553,1705927,3870,0.39,2631,64,6772,5578,5578,15063
